punType,sentenceID,sentenceType,sum_m1_ngram,sum_m2_ngram,sum_m1_relatedness,sum_m2_relatedness,p_m1_given_w,p_m2_given_w,entropy,m1KL,m2KL,m1Focus,m2Focus
near,242,nonpun,-21.0488990288,-21.0488990288,16.364914804,-0.105486137,0.999999994345,5.65533082043e-09,1.13053836421e-07,0.720425841856,7.33441017256,truth;speaks,
near,243,nonpun,-57.3451861826,-57.3451861826,14.664672747,-0.584136057,0.99999938696,6.13040241456e-07,9.38247971324e-06,0.973772728882,7.58590560117,sillier;drinks;acting,drinks;wine
near,244,nonpun,-36.171566,-36.171566,15.017045568,-0.686224769,0.999999989313,1.06870947034e-08,2.06840477447e-07,0.924860684339,7.54385694688,hair;cat,found
near,245,nonpun,-54.7991339987,-54.7991339987,17.854077071,-2.194257045,0.999999998391,1.60852669768e-09,3.41778903536e-08,1.39728714284,8.11183563689,closing;remarks;end,
near,246,nonpun,-46.3506034097,-46.3506034097,18.374594281,-2.061361289,0.99999999999,9.84482380814e-12,2.59352747563e-10,1.45264595202,8.12291729218,ambulance;came;car;accident,
near,247,nonpun,-34.6540690789,-34.6540690789,18.29951577,-0.26218935,0.999999999918,8.21590599816e-11,1.99008665344e-09,1.32540180465,8.0094341856,purchase;decided;new;car,decided
near,248,nonpun,-44.1405571268,-44.1405571268,17.790755288,-0.29412848,0.999999999985,1.45252202247e-11,3.77004096426e-10,0.876199449927,7.49435754213,reward;gave;working;hard,gave;working
near,249,nonpun,-46.4866498663,-46.4866498663,18.139842153,0.835730453,0.999999999861,1.38834401868e-10,3.29006144046e-09,1.52951726193,8.14670308107,mass;people;town,people;square
near,250,nonpun,-38.6278764934,-38.6278764934,15.794794604,-0.893188947,0.999998246886,1.75311361888e-06,2.49890853468e-05,0.844665856473,7.46193494349,steeler;steel,
near,251,nonpun,-44.9898199171,-44.9898199171,14.692671234,-2.181406301,0.999999990553,9.44722027132e-09,1.84008660722e-07,0.731528301528,7.34411068366,wicked,
near,252,nonpun,-37.3588507556,-37.3588507556,18.103093944,-1.295157939,0.99999999979,2.10486811819e-10,4.90046939992e-09,1.18315889645,7.82572891973,special;birthday;party;occasion,
near,253,nonpun,-40.6060398525,-40.6060398525,16.073523942,1.211590991,0.999999998824,1.1763037343e-09,2.53621539298e-08,1.00595905813,7.55948835049,world;fly;airplane,fly;airplane
near,254,nonpun,-67.3941230977,-67.3941230977,19.432010576,-1.538128386,0.999999999961,3.90619903486e-11,9.75216717798e-10,1.81311080838,8.59312204069,scissors;hairdressers;cut;hair,cut;people's
near,255,nonpun,-21.7855915204,-21.7855915204,17.641712312,-0.182571337,0.999999988868,1.11319355032e-08,2.1499605503e-07,1.00876701633,7.69045041177,lunch;sandwich,
near,256,nonpun,-36.1365326879,-36.1365326879,17.450993896,2.347705563,0.99999998498,1.50203060713e-08,2.85594038979e-07,0.858537963586,7.47575178898,blue;yellow;green,yellow;make;green
